battery_current,extra_load_kg,vehicle_model,c_rating,charge_cycles_weekly,age_of_ev_years,driving_conditions,charging_type,outside_temp_c,auxiliary_load_percent,reduced_range_km,battery_breakdown
123.88805502938578,149.54010582770567,Model A,2.0,20,7,highway,Fast Charging,12.9,16.28598346275795,55.74936294511349,Yes
205.85362170743767,226.1870885116503,Model D,1.0,8,5,city,Fast Charging,20.6,17.375861173305978,128.64725535805223,Yes
113.69614841598826,63.83331749115268,Model A,2.0,12,4,hill road,Fast Charging,24.3,6.155962189215558,96.9370511555243,Yes
201.13377342873014,401.2741516972898,Model B,1.0,21,8,hill road,Level 1,33.8,3.9851933102186763,196.03196355048564,Yes
152.899552388826,282.76593846202877,Model A,0.5,25,9,highway,Level 1,23.3,10.185704412713125,193.5482159890038,Yes
222.7829059605756,450.7928131049314,Model B,1.0,23,7,highway,Fast Charging,23.8,11.647315596052005,64.5356469905334,Yes
108.62621256402637,247.73578153266666,Model D,1.0,8,1,city,Level 1,31.4,19.08257492174082,108.97389910537088,Yes
155.03306075715494,470.71283590893984,Model B,1.0,8,4,city,Level 1,23.9,15.568129269786086,83.09855073522615,Yes
161.20448334851858,445.934102190663,Model B,2.0,12,4,city,Level 1,17.7,13.80687668621361,174.49095817416026,Yes
110.1719060321136,288.229928229617,Model D,0.5,14,3,city,Level 2,27.2,12.462200634880796,186.76439635098146,Yes
44.634890484995566,466.9467190749317,Model A,2.0,20,4,hill road,Level 2,16.0,5.576709528857965,182.81825334705397,Yes
32.45425765896053,161.54437364727613,Model C,1.5,23,9,city,Level 1,25.2,9.319898510694378,103.54594623419116,Yes
14.001172143911944,182.82108135210567,Model C,0.5,5,1,highway,Level 1,29.6,2.7345597028126027,95.32830116544591,No
219.6482234188515,22.738975653018468,Model B,1.0,9,2,hill road,Level 1,22.9,1.6457566179373355,151.44205786398808,Yes
66.75397893728669,294.6004533819265,Model B,1.0,6,7,hill road,Fast Charging,22.3,0.33013947799730436,189.6576840367561,Yes
60.76161982762433,360.9619849644667,Model D,1.0,20,9,city,Level 2,30.1,2.191083872754815,59.260592038482066,Yes
186.64849610225573,386.7595951210516,Model A,1.5,17,7,city,Fast Charging,24.4,14.87284917079724,58.61900937917931,Yes
86.80386714097402,74.90814302305165,Model C,1.5,10,1,hill road,Level 1,22.6,24.288097975248053,110.53306883360122,Yes
131.4507261788408,222.07953615625016,Model C,1.0,8,7,highway,Level 1,25.8,0.7170110108585093,112.7715969069629,Yes
49.00265567138951,88.43160604695782,Model D,1.0,29,6,city,Fast Charging,32.9,19.580187609354912,123.92876298442167,Yes
240.33897315087262,331.0636744271244,Model D,1.5,11,1,hill road,Level 1,21.7,16.632625955898884,124.89452226082925,Yes
214.37953600413698,78.97318621088407,Model C,2.0,6,1,hill road,Level 2,24.6,21.468669901972024,119.6317379814849,Yes
217.3095095116008,452.08184197803746,Model A,0.5,27,2,city,Level 2,14.8,23.633613519690776,167.39736192206476,Yes
107.62569965728125,115.31732283070667,Model A,0.5,14,6,highway,Level 1,31.0,20.324684945325753,164.71876718750923,Yes
192.96669128972147,145.70113314412242,Model A,1.5,18,4,hill road,Level 2,20.9,19.944162112867932,162.60428590197267,Yes
44.530277293547236,425.45316107549985,Model B,1.5,12,4,hill road,Level 1,26.4,2.1564679249468837,98.98537530061563,Yes
12.068560622027267,229.23380507286188,Model A,2.0,7,6,hill road,Level 1,33.2,8.973253647358337,52.7621173430945,Yes
14.79350381872675,11.997972900036514,Model B,1.0,7,9,city,Level 1,25.8,15.413657477398615,173.36693840145213,Yes
150.7844169770945,247.29312560132288,Model B,1.5,6,1,hill road,Level 2,31.7,0.4266155250800374,189.07257317398737,Yes
119.29477725950579,42.27166769006152,Model D,2.0,21,2,hill road,Fast Charging,30.4,11.865098818805503,136.11694501091026,Yes
134.32368373804474,492.67235934365533,Model B,1.5,23,8,city,Level 2,27.0,0.20767652673502612,68.07250159886637,Yes
11.791153700132657,294.05578522780115,Model B,1.0,14,8,highway,Level 2,13.7,18.540293332722875,73.6924843339207,Yes
111.44478871778217,128.26630880548922,Model D,1.5,16,6,hill road,Fast Charging,12.9,6.641969953160121,178.51563424262093,Yes
182.3363586882066,281.8588397738089,Model A,1.0,27,6,city,Level 2,31.5,18.873821809478354,149.4387409391021,Yes
116.24648847218461,38.43355169087742,Model A,2.0,15,8,highway,Level 1,26.9,12.001603695779286,86.9087957031528,Yes
185.73260951493333,399.94565213440853,Model C,0.5,13,2,city,Level 2,26.7,2.699826774280492,77.97452916844169,Yes
65.92455145524035,462.66402693208187,Model C,2.0,29,2,highway,Level 1,22.7,22.98229633658714,93.81370753108607,Yes
205.1540810756141,437.2221941030798,Model B,0.5,17,1,city,Level 1,23.0,17.449124637639603,96.19833012730791,Yes
151.22349770882855,170.8788011492814,Model C,2.0,10,6,highway,Level 2,24.0,18.10992413001225,172.60871050529167,Yes
60.5831438631775,162.88405982168425,Model D,0.5,18,6,highway,Fast Charging,22.8,5.7715014676387515,184.57564952094967,Yes
66.8129142049199,17.54380560815,Model C,2.0,26,6,city,Level 2,26.8,3.139660074301304,87.75010936376304,Yes
160.72731149668888,325.70017935045837,Model C,1.0,15,2,hill road,Level 2,28.4,23.861999542969585,78.79188304960857,Yes
209.1855023709864,267.45239209489745,Model B,0.5,9,7,highway,Level 2,20.2,8.6573097063906,132.94655038932797,Yes
109.75066768699725,229.67318566367067,Model D,0.5,6,3,city,Level 1,29.0,5.86113608242014,135.12529435437597,Yes
71.99210299062213,453.8154766673535,Model C,1.0,11,1,hill road,Level 1,25.6,21.960353925124625,84.03205374629067,Yes
218.0827856585441,83.93945054142316,Model A,1.0,21,1,hill road,Fast Charging,24.5,11.583515611290501,172.7134652694947,Yes
170.62439002020037,4.833133345091167,Model D,0.5,10,9,city,Fast Charging,26.3,16.353866246248195,188.00903715882436,Yes
117.54051694793836,36.65822606038272,Model D,0.5,18,3,city,Level 2,19.7,6.65651591966194,62.20593363129275,Yes
127.09604686703244,111.68571891368445,Model B,0.5,8,8,highway,Fast Charging,21.8,24.228097450626304,163.9144670927867,Yes
59.02155230473514,16.642774631728475,Model D,1.5,7,7,city,Level 2,13.3,11.850532966338248,125.22563689888311,Yes
160.43263121556254,251.42185532156773,Model D,2.0,15,2,hill road,Level 1,26.7,10.608842006423785,79.34301948466685,Yes
96.09820253029328,157.04522761678902,Model D,1.0,5,2,city,Level 2,24.8,1.615856202805327,114.38687578594667,Yes
248.95484240184382,90.24150403406634,Model D,1.0,18,4,hill road,Level 2,24.2,17.700549735715352,125.92345577095757,Yes
125.24404366285309,375.0420374743311,Model D,2.0,10,2,hill road,Level 2,24.0,13.525633538704904,137.88888445019313,Yes
126.61254548550717,102.22566311626503,Model D,1.0,27,5,city,Level 2,27.0,24.155532156419365,55.06358577582719,Yes
145.80442897856125,343.80255049689663,Model D,1.0,21,7,hill road,Fast Charging,21.6,3.1907333926430885,154.48788896713796,Yes
230.0214407484992,174.63245292381947,Model A,0.5,21,2,hill road,Level 2,26.2,9.776227103304025,126.29720338392364,Yes
202.19634396634007,255.91388033127726,Model D,1.0,27,9,highway,Level 1,30.2,6.351013852499415,145.97270531816656,Yes
118.27121675148194,466.9335199256599,Model B,1.5,15,1,hill road,Level 2,15.6,16.690809905408845,177.48103346214884,Yes
182.48782383347103,18.675817407906415,Model A,1.5,26,2,highway,Level 1,23.7,1.7923355751723742,134.83108878733287,Yes
150.6965197073828,250.13225373873092,Model D,0.5,11,7,highway,Fast Charging,20.9,24.81530872418228,184.32902604576284,Yes
128.16809168829974,427.2114801638091,Model C,0.5,17,5,highway,Level 2,30.5,17.857622751430256,168.95907884770997,Yes
56.155785468244126,293.98712418517425,Model B,1.0,12,1,highway,Level 1,27.0,9.53159279528515,144.45223663047898,Yes
121.34470322917382,138.43525848257832,Model A,0.5,12,4,hill road,Level 2,28.6,9.208184948986206,137.2170858327894,Yes
68.99646088541792,198.84056757251716,Model B,0.5,13,8,hill road,Level 2,28.6,12.01244795877483,114.82640853926657,Yes
229.56211596439712,340.1328143642873,Model A,2.0,29,5,city,Fast Charging,33.6,17.446695046480606,181.95465492283125,Yes
90.49763523912327,445.4059471569015,Model C,0.5,11,2,highway,Level 1,26.6,14.787068624513608,112.02162928366651,Yes
238.54336348800933,20.533186873305798,Model B,1.5,29,9,hill road,Level 1,20.7,12.100559763925176,53.11608738208723,Yes
137.93326962273068,35.769410945188206,Model B,1.0,26,1,highway,Level 1,27.2,4.885204852917163,55.063173292050074,No
161.57065088227847,162.52576180479377,Model A,0.5,13,1,highway,Level 2,22.9,4.344778049642784,188.83363866730267,Yes
140.30570667743865,116.38984221873949,Model A,2.0,15,5,city,Fast Charging,26.9,22.89439736147078,67.82059798202873,Yes
41.05134807200821,132.465443111203,Model C,1.0,6,9,highway,Level 2,25.1,13.791182433792383,168.03920570412518,Yes
100.19709256190583,110.63499931294047,Model D,1.0,22,6,hill road,Fast Charging,20.7,14.49765494991914,177.49225833165454,Yes
33.795066946629746,97.91252442757886,Model A,1.0,26,5,hill road,Fast Charging,23.9,10.820242366554133,132.69276458363748,Yes
159.5089706040116,65.3119834346459,Model A,2.0,7,6,hill road,Level 1,16.4,17.70312834253829,175.99301150752905,Yes
117.24980684810534,466.977065897619,Model A,1.5,22,6,hill road,Fast Charging,23.2,20.039793193311674,65.95416977488995,Yes
196.71639317702483,72.09473195307653,Model C,2.0,20,9,highway,Level 1,24.2,10.28099856791371,199.85585539365795,Yes
62.91291543984876,102.20188738276809,Model D,2.0,12,9,hill road,Level 2,18.6,1.3155608977408613,139.58500649980803,Yes
49.49585402304038,123.13286199039285,Model D,1.0,27,5,city,Level 2,22.7,6.310310713094166,177.94562779884706,Yes
107.51973543130427,466.50743656521024,Model C,2.0,12,4,highway,Fast Charging,34.6,20.540511014106453,90.98500463279055,Yes
232.38049197241148,377.8570668005424,Model D,1.0,10,1,hill road,Level 1,27.6,14.005087120723706,96.68765638170822,Yes
180.50123560297882,394.8497151577574,Model B,0.5,29,6,hill road,Level 1,18.4,22.032096585833923,73.03659785463435,Yes
110.54166995030047,52.37912976924902,Model C,0.5,29,7,city,Level 2,22.9,9.543805769505587,157.4944922950164,Yes
134.14532074103454,418.1549375078358,Model A,2.0,6,7,highway,Fast Charging,19.8,7.874144585808549,53.54096214775999,Yes
30.2111226825036,204.096540908709,Model D,1.5,20,1,city,Level 1,29.2,0.03553215070211946,66.22084000304943,No
246.29821513026715,131.41151310619438,Model B,1.0,25,6,city,Level 1,20.9,4.505205513302496,75.94396952046367,Yes
169.93775312678054,287.8750417601553,Model C,2.0,13,8,hill road,Fast Charging,22.5,8.378997024068413,153.6530601508072,Yes
78.4969764312214,411.091452908367,Model C,2.0,23,3,hill road,Level 2,29.8,1.9863325874979632,148.16304607510503,Yes
150.59401461165865,389.3260755374547,Model A,1.5,25,1,city,Level 1,26.6,15.114964174147463,143.22598245936035,Yes
36.27576785655855,444.99874129056604,Model A,1.0,19,7,highway,Level 1,24.1,24.742887910046672,111.87226660816367,Yes
241.80080051382006,464.066093007722,Model C,2.0,28,4,highway,Fast Charging,25.1,1.455268299375903,190.17942512583724,Yes
51.94839709200782,119.06103571387477,Model B,1.5,6,5,highway,Fast Charging,21.4,9.796897482914765,194.44455779627535,Yes
165.5272763332514,211.92894708463584,Model A,1.0,19,2,city,Level 1,32.7,10.002068789603305,105.44919134639562,Yes
68.90907100934331,7.314269602535006,Model C,0.5,26,7,highway,Level 1,19.8,1.7457662154405251,128.9374463762319,Yes
182.2147318356486,439.66082963253,Model C,1.5,15,1,hill road,Fast Charging,27.0,4.6363329354074,154.15926999836927,Yes
196.43712813766746,77.28607573738377,Model A,2.0,24,4,city,Fast Charging,28.0,11.321124216394848,90.18938319175487,Yes
171.62073493874382,430.7374061713472,Model D,0.5,16,8,city,Level 1,33.2,23.889184914978713,164.43774270470342,Yes
157.4798704612462,164.69366099329818,Model B,1.0,19,7,city,Fast Charging,24.1,14.25443220453007,165.42707830933102,Yes
224.1925825484828,184.0667949905691,Model D,1.5,20,7,highway,Level 1,19.8,2.4960888135136887,125.13136296604232,Yes
28.87041063754193,19.56612724192969,Model D,0.5,10,7,highway,Fast Charging,26.8,18.55432381620367,112.35130542614682,Yes
89.41954378724685,163.4393948826598,Model B,0.5,7,5,hill road,Level 1,20.5,21.432201612310305,146.13543122906634,Yes
69.58899511140302,444.18184140063204,Model B,2.0,10,3,highway,Level 1,21.4,20.204441017689444,52.44822370408517,Yes
247.12335089570118,12.77370056080207,Model A,0.5,27,7,highway,Fast Charging,18.3,20.45833905660607,178.3740160529079,Yes
103.45354712004963,203.16373652336267,Model A,2.0,7,8,highway,Level 2,20.9,20.29384335500834,179.6869984647351,Yes
185.8270478176957,15.699814906370568,Model A,1.0,25,7,highway,Level 1,23.9,5.570076724650616,125.77790460770076,Yes
174.3340393314411,185.46171255453248,Model B,2.0,17,6,hill road,Level 2,19.7,14.854024004031974,52.49933079513447,Yes
60.899496994570654,86.32032039014558,Model D,1.5,16,9,hill road,Level 2,22.2,4.065526323535193,105.71288180400987,Yes
67.35944325077232,126.10919663418602,Model B,0.5,12,6,hill road,Fast Charging,28.4,8.209075082937911,118.26891239381261,Yes
77.50829525272819,438.7991865807095,Model A,1.0,6,5,highway,Level 1,26.4,10.431846295306475,176.08221236212466,Yes
108.67054678225101,218.0246103109455,Model D,2.0,11,6,highway,Level 2,29.1,10.798152660289858,55.1396455992924,Yes
66.23801575612643,136.8989957009561,Model A,2.0,21,4,city,Level 1,28.7,10.947029459165886,126.1812882958099,Yes
14.716355859243473,294.66918897527387,Model D,2.0,11,6,city,Level 1,25.9,19.587794988174036,118.92988360549376,Yes
221.0543336337269,71.05347991629118,Model A,1.0,5,4,highway,Level 2,23.5,15.504617570303697,83.25461580428643,Yes
241.74635953141217,129.69580371042792,Model B,1.0,8,5,city,Level 2,24.9,16.044483951615707,86.51286120655297,Yes
91.97689288757631,273.12398380144424,Model C,1.5,19,6,hill road,Level 1,21.4,19.216515966218857,137.13709921947907,Yes
91.24165106211349,118.76152092403441,Model C,1.0,8,1,hill road,Level 2,19.6,5.172777269804168,195.30516549267995,Yes
11.702035065849037,339.5638687004367,Model D,2.0,16,6,hill road,Level 2,29.2,11.610634755540605,168.93980052131087,Yes
173.26016519928976,245.74565112976126,Model B,1.0,20,6,city,Level 1,28.7,21.379581004001004,125.02057557047799,Yes
208.1055749796709,385.99453512734544,Model A,2.0,25,1,hill road,Level 2,26.8,17.6425828289713,136.11274353739182,Yes
45.18599208640076,474.1222678612343,Model D,1.5,22,7,hill road,Level 2,24.0,22.002374612522758,136.12241761389777,Yes
48.319923848116176,57.90244467370387,Model D,1.5,18,5,hill road,Level 1,26.2,11.33055412298179,155.2246796329847,Yes
199.61997999314505,167.33250499227242,Model A,2.0,18,8,highway,Level 2,29.5,19.146987606004704,100.59776089369485,Yes
157.90977960499472,159.7745314392033,Model A,1.0,15,5,highway,Fast Charging,18.9,6.64964026910746,151.41063287000682,Yes
20.766533830652083,75.59145966862712,Model A,1.0,20,5,hill road,Level 1,24.2,21.694745087363586,88.15137779156217,Yes
159.41127771094762,405.1515686667354,Model B,0.5,19,2,hill road,Fast Charging,31.1,7.417090064169169,170.44281086043975,Yes
84.14025348250385,379.939352019395,Model C,1.5,26,4,highway,Level 1,25.7,8.51498415500917,191.05339004931392,Yes
98.49403731300302,242.2127354171995,Model D,1.5,10,4,highway,Fast Charging,28.9,17.941605800045867,134.14318237211296,Yes
194.73554039125125,268.8853888973048,Model D,2.0,28,8,city,Fast Charging,33.5,18.693968925105242,60.71908427178676,Yes
204.62444624142654,29.772069001248123,Model C,0.5,17,3,highway,Level 2,31.1,1.315060421916339,156.77290267859448,Yes
106.08559044155936,277.7536761635228,Model D,1.0,21,1,hill road,Level 1,18.8,3.754274521436593,189.11916966233144,Yes
237.31670464152515,395.6707620098182,Model B,2.0,8,7,highway,Level 1,30.6,6.242791331495573,191.63469207350204,Yes
107.55105230849733,286.9137867919286,Model A,1.0,16,9,hill road,Level 2,26.9,24.996651674679708,186.61628932884267,Yes
195.2406484552264,132.65318506020947,Model C,1.0,22,6,city,Level 2,30.4,20.561124360282733,134.50864136535898,Yes
126.13054349542217,333.7741361671686,Model B,1.0,12,2,highway,Fast Charging,12.0,17.876182269970986,187.71340503956094,Yes
225.40775836530017,180.74421498262382,Model A,0.5,16,2,city,Level 1,28.6,24.085934930833474,90.20409093243651,Yes
227.86269847604288,272.43664214286764,Model C,1.5,8,1,hill road,Level 2,26.7,17.17985947891074,71.57869093064699,Yes
30.980033889060124,243.78268163946237,Model B,1.5,12,6,hill road,Level 2,27.2,17.291110341880906,121.4896775060979,Yes
234.75839951445417,190.58750048259003,Model C,1.0,6,8,hill road,Fast Charging,19.5,22.45447101401319,54.63302948983468,Yes
208.12836196489977,359.43899019706754,Model C,0.5,8,1,hill road,Fast Charging,26.4,7.548914336565507,61.5889013367666,Yes
199.91457143504005,441.9380559929409,Model B,1.0,16,1,city,Level 2,28.2,0.0439610652006428,140.20613942928645,Yes
58.218721524525385,2.6062592384624717,Model D,1.0,29,1,highway,Fast Charging,32.8,17.873670836386925,155.60286642803283,Yes
203.22861010111959,466.8082596151836,Model B,2.0,25,5,highway,Level 1,27.5,3.9028346990195972,70.80490882865351,Yes
214.03185632440884,255.75756804161247,Model C,0.5,26,7,hill road,Fast Charging,28.0,7.18100469090559,101.20136032763077,Yes
79.39608026899623,350.3659401816326,Model C,0.5,14,4,hill road,Level 1,25.1,20.56261463259589,171.1701628817963,Yes
238.5424188069577,427.81228308793857,Model B,1.5,19,1,city,Level 2,18.4,19.447876288337493,80.14250012132952,Yes
21.966435135799422,233.55184615713497,Model A,1.5,13,1,city,Level 2,28.7,11.869351810731862,183.58821545273977,Yes
45.97822077931352,417.48703668244514,Model A,1.0,13,3,hill road,Fast Charging,25.2,2.608429983779803,134.23614904272006,Yes
139.01947313236343,88.80990972760111,Model A,2.0,11,5,hill road,Level 2,31.9,7.457745272285626,139.00065767427864,Yes
148.19019306935434,79.58376723990723,Model A,2.0,6,5,highway,Fast Charging,21.5,11.88821289425209,72.50500267686755,Yes
164.83601999221682,328.73568442807675,Model B,2.0,11,9,highway,Fast Charging,28.0,19.204470406635934,59.24718274229076,Yes
14.07259103571195,435.07150277586857,Model D,1.0,13,9,highway,Fast Charging,24.1,24.617823646382465,104.41086756309865,Yes
240.48802590931126,446.2130887680197,Model A,1.5,22,9,hill road,Fast Charging,31.7,15.63957052746336,64.22231167202139,Yes
20.701142256194558,321.8702291886233,Model C,0.5,27,8,city,Level 1,22.0,1.334061684531909,64.96721664695822,Yes
44.334868653616574,262.74461510465875,Model A,1.0,16,9,city,Level 1,25.9,5.528290450162945,192.33658608038928,Yes
13.363484206253675,165.6965438482581,Model D,2.0,11,8,city,Level 2,24.2,6.488383069429754,60.199747334338866,Yes
146.04602399058274,490.0002077996657,Model B,2.0,23,8,hill road,Fast Charging,31.0,15.860912841625826,115.91139473653335,Yes
233.74405214103334,159.84784333312524,Model D,1.0,26,8,hill road,Level 2,27.3,0.4606276468074072,163.40637203283927,Yes
169.82731985931142,372.0930536157966,Model D,2.0,28,8,city,Fast Charging,15.9,12.663963036496467,92.69048885745437,Yes
207.43779243530255,265.99089995250034,Model D,0.5,20,5,city,Level 2,20.2,24.89298760735193,124.67230564854994,Yes
13.18748883005922,304.2561712626733,Model A,1.0,12,3,city,Level 1,13.4,19.21691223825491,104.0036022354669,Yes
140.08367163513427,196.7402752943131,Model A,0.5,23,4,hill road,Level 2,28.4,19.234259956360006,157.00457064331755,Yes
120.29511460132525,482.4115627361239,Model D,1.5,10,9,highway,Fast Charging,11.3,18.634606093367424,141.4705057386327,Yes
129.75230661299034,285.84116304963555,Model B,2.0,6,7,highway,Fast Charging,27.8,17.08494875569985,96.33147730766538,Yes
27.331164480445107,468.893815229395,Model A,2.0,6,9,hill road,Level 2,23.5,7.459183884734425,144.74982170881532,Yes
174.26448665663378,3.7957080869570614,Model B,1.5,12,7,highway,Level 2,31.1,19.57265980800739,50.462996473348696,Yes
130.77289956607228,286.3352915955605,Model A,1.5,14,8,city,Fast Charging,20.4,16.147147734026653,150.65246077497454,Yes
193.63572396670335,358.59344486263575,Model B,1.5,25,3,highway,Level 2,22.5,5.722576880057117,167.25858169273658,Yes
126.46975217481169,372.540085581109,Model A,2.0,25,8,city,Level 1,25.8,24.474996176440214,51.03249378243587,Yes
45.8515926943437,452.48844089084065,Model D,1.5,15,4,hill road,Fast Charging,19.6,24.61311073803175,149.1001043663236,Yes
165.58166897867727,2.200804501893139,Model C,1.0,24,6,hill road,Fast Charging,24.7,9.347805479829308,132.4634719563513,Yes
51.372726905239894,0.16507962973821844,Model C,1.5,24,1,city,Level 1,20.2,18.82958207297166,92.43164513930344,No
219.37469520515558,236.13173039760764,Model B,1.0,28,2,city,Level 2,27.9,17.034176850489406,79.69572438220347,Yes
157.14789737661795,14.646852502685325,Model B,1.0,7,7,highway,Level 1,28.5,14.59775825987413,193.61637012182445,Yes
47.72893205366902,487.26627683118727,Model D,0.5,20,6,city,Fast Charging,30.0,4.521302355498574,122.24066449439712,Yes
240.96113379548964,111.03258727069598,Model D,1.0,7,5,hill road,Level 1,19.8,11.69617984122953,118.69226979009035,Yes
134.40771120047697,236.33236468242237,Model B,1.0,12,7,hill road,Level 2,29.5,18.248290553012207,176.99104448619408,Yes
27.4956284491972,30.568815006111805,Model C,1.5,23,2,highway,Level 2,17.4,24.708462078845347,107.40708433704063,Yes
160.43989705961613,261.02420808562925,Model D,2.0,16,4,city,Fast Charging,18.7,15.340387287608106,170.85456446781694,Yes
70.76773768307446,189.97806257370425,Model B,1.5,22,5,city,Fast Charging,26.4,18.804653991385273,135.13037251871626,Yes
202.8864284505526,22.33001443861188,Model D,0.5,17,8,highway,Level 1,18.4,22.84728973284274,81.61841535634407,Yes
206.27729765588575,167.56213334811238,Model D,0.5,15,6,hill road,Level 2,30.8,15.344545182730593,102.61326701646023,Yes
244.94736540511886,195.71801011142782,Model A,2.0,17,6,city,Level 1,29.2,19.1130196965595,53.451244703886495,Yes
130.4486874458809,494.96074563747,Model D,1.0,25,5,highway,Fast Charging,36.2,11.451554682568101,115.98945398421436,Yes
119.18965113465691,103.94293595968773,Model B,0.5,7,5,highway,Level 1,22.8,7.297285773170145,190.4962061987166,Yes
190.83414530715535,272.38980768504985,Model D,2.0,10,1,highway,Level 2,27.6,12.325987519514333,144.79340854920036,Yes
41.79295752206237,493.65777459931434,Model B,1.5,27,4,highway,Fast Charging,25.5,2.223979879048224,136.68779634850932,Yes
141.2597233103498,396.0096039700676,Model A,1.5,7,9,city,Level 1,24.5,23.24993013866467,180.4491663219924,Yes
141.09942403140423,496.6837504410445,Model A,1.5,29,2,highway,Level 1,32.3,7.7607201882523595,68.32993798277244,Yes
31.473549474492934,484.1491573300846,Model C,1.0,5,6,city,Level 2,23.6,11.525815052170966,169.46181612440262,Yes
110.31618052165926,244.76977104707714,Model A,1.0,18,2,hill road,Level 2,25.3,16.33446909069968,154.63596145144965,Yes
214.78835165612847,348.18792493528287,Model A,2.0,27,9,highway,Level 1,27.8,12.612363850422605,129.41984221347187,Yes
215.47686927871845,55.22156347057555,Model B,0.5,24,5,highway,Level 2,29.8,7.069505185367203,107.7709670715355,Yes
33.81703958072344,220.57441252340092,Model C,1.5,11,9,hill road,Fast Charging,21.7,24.60729353377701,55.31919143482327,Yes
31.773011859479404,404.5092711333487,Model A,1.0,29,5,highway,Level 1,30.2,21.207345143550835,142.7031078474859,Yes
73.04691448046447,252.6676604885717,Model D,1.0,13,9,city,Level 1,28.5,2.569688988200572,135.39582865749975,Yes
219.94385501295844,351.34951640861595,Model C,0.5,5,2,hill road,Fast Charging,25.4,9.18472288695894,92.70875542905165,Yes
40.936620417639745,372.87566499213847,Model A,1.5,14,7,hill road,Level 2,23.1,4.857325387199871,91.18340035058588,Yes
182.7992326305871,126.73457062144693,Model C,1.5,17,8,city,Fast Charging,32.0,11.966811293478925,103.64271781907718,Yes
34.279748707144776,437.8496864712827,Model A,0.5,16,3,city,Fast Charging,31.9,5.219898114195298,115.00889322214988,Yes
159.55308489947808,229.91121545458947,Model B,2.0,8,1,hill road,Level 1,20.3,7.8068364972728315,160.71504560848936,Yes
95.45615178859475,105.09255181077187,Model C,2.0,11,2,highway,Fast Charging,18.2,13.022464418747113,126.84789421377826,Yes
199.33935111180807,432.70794089422185,Model C,0.5,14,5,city,Level 2,25.2,3.6021211185021023,72.5363360369663,Yes
66.08570771808726,208.90940305312682,Model A,0.5,26,9,city,Level 1,19.2,21.523620099838407,183.71120293572517,Yes
163.40843905359037,375.1562191898599,Model C,2.0,29,5,city,Level 2,21.5,9.066258463506715,121.88254629208463,Yes
66.5638082982124,274.01653611079644,Model A,0.5,11,1,hill road,Fast Charging,19.2,22.857494570648903,184.5915436686113,Yes
181.27846794691692,190.93587611725022,Model D,1.5,19,1,highway,Fast Charging,29.9,0.7522563251392334,141.95059330856577,Yes
219.6827282945797,404.9382075192847,Model C,2.0,23,2,city,Level 2,21.3,19.2925136808609,135.37534757029107,Yes
40.43243179042241,292.2349658223065,Model C,2.0,11,1,hill road,Level 1,23.1,21.623782192279233,100.13081491782967,Yes
217.98296526292086,195.28105121351587,Model B,2.0,18,8,hill road,Fast Charging,28.5,24.614254905374068,195.6880074924883,Yes
152.45806105943151,54.79893516756351,Model B,1.5,25,2,highway,Fast Charging,30.8,3.296748705397956,197.49190726250117,Yes
40.50651780808575,447.7226568833539,Model C,0.5,18,8,hill road,Fast Charging,22.7,10.843723271405715,104.42650635995241,Yes
112.61004528633089,17.734792670833276,Model B,1.0,22,5,hill road,Level 1,29.0,19.007719569769748,168.43302067629537,Yes
48.60647043642349,431.5936741840281,Model C,1.0,14,1,city,Level 1,30.0,12.83896695420858,90.49039157898747,Yes
178.08349332797667,179.98076244157772,Model A,1.5,7,4,city,Fast Charging,19.9,20.51976436051784,142.06952092771576,Yes
192.1283522603079,319.66938175070294,Model C,1.5,10,2,city,Level 1,30.3,24.597587396493942,150.63033605551044,Yes
35.39116486547175,461.09986191784265,Model C,0.5,26,6,hill road,Level 2,28.2,18.916159519201692,197.66120718147778,Yes
131.47356464671464,75.8533077519492,Model D,1.0,27,5,highway,Fast Charging,19.4,18.554715407013735,93.23413328774308,Yes
205.5100134462201,283.4752378194051,Model B,2.0,26,9,highway,Level 2,26.3,14.197394563298912,155.89029756890955,Yes
234.67912997223917,382.21643118509604,Model B,1.5,13,3,highway,Level 1,19.3,11.579037406487963,86.82187947937766,Yes
133.2442880180248,378.79191635952867,Model D,1.0,18,5,hill road,Level 1,22.1,20.875567007310902,55.417808279666694,Yes
238.0670136667377,262.815957299752,Model A,2.0,25,7,city,Level 2,23.4,5.82193116461556,92.75274701614683,Yes
138.56535290944714,312.369729953229,Model A,2.0,25,9,hill road,Level 1,29.6,21.536292006144574,167.96229422715334,Yes
104.60571870397791,378.76349706642225,Model A,0.5,28,3,city,Fast Charging,26.2,20.933851110789277,190.53720014662508,Yes
213.5687508526949,420.5138188787059,Model D,1.5,12,4,hill road,Level 2,26.9,18.429699615981747,53.91940029433479,Yes
128.31585050994136,380.90654843793186,Model C,2.0,5,1,hill road,Level 2,22.1,17.397111129122763,66.80994708092567,Yes
123.25660253548553,177.00247159062133,Model A,1.5,7,2,highway,Fast Charging,24.1,0.20204417056122193,105.47339113990618,Yes
127.67499745835879,498.36320052886657,Model A,1.0,26,3,hill road,Level 1,17.7,24.760491955843726,117.8772031122439,Yes
213.22840044873888,217.2513468596522,Model D,1.0,10,7,highway,Level 2,27.4,9.797808619134694,189.2206962188446,Yes
209.66597000513252,12.23235137946671,Model B,1.5,5,7,hill road,Level 2,26.4,9.49559564750658,53.126391357326874,Yes
